Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"1709532", 22.87, 1,    440.584,  115.8,  0.033367, 2,    440.584,  115.8,  0.033367, 3,    13655.5,  115.8,    1.0342
"26403378", 22.87, 1,    13618.5,   -4.1,    1.0314, 2,    439.391,   -4.1,  0.033277, 3,    439.391,   -4.1,  0.033277
"1586699", 22.87, 1,    13618.5,   -4.1,    1.0314, 0, 0, 0, 0, 0, 0, 0, 0
"103016068", 22.87, 1,    13762.2,   -3.8,    1.0423, 2,    13746.2, -124.1,    1.0411, 3,    13702.2,  116.1,    1.0377
"26400504", 22.87, 1,    13611.8,   -4.8,    1.0309, 2,    13648.7, -125.0,    1.0337, 3,    13631.1,  115.4,    1.0323
"26402848", 22.87, 1,    438.586,  115.2,  0.033216, 2,    438.586,  115.2,  0.033216, 3,    13595.6,  115.2,    1.0297
"1714939", 22.87, 3,    13709.6,  116.6,    1.0383, 0, 0, 0, 0, 0, 0, 0, 0
"25117319", 22.87, 1,    13712.9,   -4.1,    1.0385, 2,    13712.4, -124.4,    1.0385, 3,      13662,  115.8,    1.0347
"1710398", 22.87, 2,    13712.4, -124.4,    1.0385, 0, 0, 0, 0, 0, 0, 0, 0
"1586656", 22.87, 1,    13377.4,   -5.6,    1.0131, 2,    431.526,   -5.6,  0.032681, 3,    431.526,   -5.6,  0.032681
"1586653", 22.87, 1,    13376.9,   -5.6,    1.0131, 2,    431.592,   -5.6,  0.032686, 3,    431.592,   -5.6,  0.032686
"26401850", 22.87, 1,      13414,   -5.5,    1.0159, 2,     432.79,   -5.5,  0.032777, 3,     432.79,   -5.5,  0.032777
"103345725", 22.87, 1,    13413.9,   -5.5,    1.0159, 2,    432.789,   -5.5,  0.032777, 3,    432.789,   -5.5,  0.032777
"1715967", 22.87, 1,    13676.7,   -3.1,    1.0358, 2,    13657.5, -123.5,    1.0343, 3,    13705.4,  116.9,     1.038
"1598916", 22.87, 1,    13675.4,   -2.0,    1.0357, 2,      13638, -122.4,    1.0329, 3,    13666.4,  117.9,     1.035
"1709499", 22.87, 1,    442.286,  116.2,  0.033496, 2,    442.286,  116.2,  0.033496, 3,    13708.3,  116.2,    1.0382
"1709255", 22.87, 3,    13705.4,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"1586901", 22.87, 1,    13649.7,   -4.0,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"26653255", 22.87, 1,    13465.7,   -5.3,    1.0198, 2,    13659.7, -125.2,    1.0345, 3,    424.402,  -65.9,  0.032142
"26402858", 22.87, 1,    439.478, -125.1,  0.033284, 2,    13622.5, -125.1,    1.0317, 3,    439.478, -125.1,  0.033284
"26401840", 22.87, 1,      13386,   -5.6,    1.0138, 2,    431.825,   -5.6,  0.032704, 3,    431.825,   -5.6,  0.032704
"1708692", 22.87, 1,    13384.9,   -5.6,    1.0137, 0, 0, 0, 0, 0, 0, 0, 0
"25696508", 22.87, 3,    13597.6,  115.3,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"1586316", 22.87, 1,    13404.1,   -5.5,    1.0152, 2,    432.389,   -5.5,  0.032747, 3,    432.389,   -5.5,  0.032747
"1713400", 22.87, 1,      13722,   -3.6,    1.0392, 2,    13734.9, -124.0,    1.0402, 3,    13703.9,  116.5,    1.0379
"26400163", 22.87, 1,      439.7, -125.2,    0.0333, 2,    13630.8, -125.1,    1.0323, 3,      439.7, -125.2,    0.0333
"1586544", 22.87, 1,    13378.4,   -5.6,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0
"1586723", 22.87, 1,    13627.7,   -4.1,    1.0321, 0, 0, 0, 0, 0, 0, 0, 0
"26403415", 22.87, 1,    13675.1,   -3.9,    1.0357, 2,    441.215,   -3.9,  0.033415, 3,    441.215,   -3.9,  0.033415
"T5240B12_10000050", 22.87, 3,    13648.4,  115.7,    1.0337, 0, 0, 0, 0, 0, 0, 0, 0
"1586697", 22.87, 1,    13618.5,   -4.1,    1.0314, 0, 0, 0, 0, 0, 0, 0, 0
"1709217", 22.87, 3,    13645.9,  115.8,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"26400499", 22.87, 1,    439.277, -125.1,  0.033268, 2,    13617.7, -125.1,    1.0313, 3,    439.277, -125.1,  0.033268
"1586139", 22.87, 1,    13416.2,   -5.5,    1.0161, 2,     432.86,   -5.5,  0.032783, 3,     432.86,   -5.5,  0.032783
"26400144", 22.87, 1,    13676.1,   -3.2,    1.0358, 2,    13659.8, -123.6,    1.0345, 3,    13709.7,  116.8,    1.0383
"1587092", 22.87, 1,    13686.8,   -3.8,    1.0366, 2,    13744.5, -124.1,    1.0409, 3,    13700.1,  116.4,    1.0376
"1587226", 22.87, 3,    13689.8,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"1729263", 22.87, 1,    13676.1,   -2.8,    1.0358, 2,    13653.2, -123.2,     1.034, 3,    13697.9,  117.1,    1.0374
"1709253", 22.87, 3,      13705,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"1585967", 22.87, 1,    13413.7,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"1710729", 22.87, 2,    13643.1, -125.1,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1586144", 22.87, 1,    13405.6,   -5.5,    1.0153, 2,    432.436,   -5.5,   0.03275, 3,    432.436,   -5.5,   0.03275
"26401870", 22.87, 1,    13406.1,   -5.5,    1.0153, 2,    432.535,   -5.5,  0.032758, 3,    432.535,   -5.5,  0.032758
"1586778", 22.87, 1,    13628.2,   -4.1,    1.0321, 2,    439.617,   -4.1,  0.033294, 3,    439.617,   -4.1,  0.033294
"1715721", 22.87, 2,    13625.9, -124.0,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"1713456", 22.87, 1,    13676.5,   -3.1,    1.0358, 2,    13658.6, -123.5,    1.0344, 3,    13707.6,  116.8,    1.0381
"1586056", 22.87, 3,    13601.9,  115.3,    1.0301, 0, 0, 0, 0, 0, 0, 0, 0
"1586947", 22.87, 1,    13660.1,   -3.9,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"1708975", 22.87, 1,    13657.1,   -4.4,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"103342298", 22.87, 1,    13774.1,   -3.7,    1.0432, 2,    13755.6, -124.0,    1.0418, 3,    13713.4,  116.1,    1.0386
"103197436", 22.87, 1,    442.065,  116.9,   0.03348, 2,    442.065,  116.9,   0.03348, 3,    13704.1,  116.9,    1.0379
"1715908", 22.87, 3,      13704,  116.9,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"1713206", 22.87, 1,      13386,   -5.6,    1.0138, 2,    431.825,   -5.6,  0.032704, 3,    431.825,   -5.6,  0.032704
"26505378", 22.87, 1,    13671.8,   -3.9,    1.0354, 2,    13741.6, -124.1,    1.0407, 3,      13691,  116.4,    1.0369
"1713398", 22.87, 1,    13719.2,   -3.6,     1.039, 2,    13735.4, -124.0,    1.0402, 3,    13703.9,  116.5,    1.0379
"103612806", 22.87, 1,    13677.1,   -3.0,    1.0358, 2,    13654.9, -123.4,    1.0341, 3,      13702,  117.0,    1.0377
"1586319", 22.87, 1,      13394,   -5.6,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0
"1715928", 22.87, 1,    13676.6,   -3.0,    1.0358, 2,      13657, -123.4,    1.0343, 3,    13704.2,  116.9,    1.0379
"1586910", 22.87, 1,    13620.2,   -4.1,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"26467629", 22.87, 1,    13416.2,   -5.5,    1.0161, 2,     432.86,   -5.5,  0.032783, 3,     432.86,   -5.5,  0.032783
"1586137", 22.87, 1,    13416.1,   -5.5,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0
"1708695", 22.87, 1,    13385.7,   -5.6,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"1586273", 22.87, 1,    13409.1,   -5.5,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0
"26873583", 22.87, 1,      13379,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"1586868", 22.87, 1,      13638,   -4.0,    1.0329, 0, 0, 0, 0, 0, 0, 0, 0
"1587235", 22.87, 1,    13694.8,   -3.8,    1.0372, 2,    13741.6, -124.1,    1.0407, 3,    13703.2,  116.4,    1.0378
"1586636", 22.87, 1,    13397.3,   -5.5,    1.0146, 0, 0, 0, 0, 0, 0, 0, 0
"26601948", 22.87, 3,    13641.3,  115.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"25416479", 22.87, 1,    13657.4,   -4.5,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1709125", 22.87, 3,    13704.3,  116.2,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"26115128", 22.87, 1,    439.748, -123.9,  0.033304, 2,    13629.6, -123.9,    1.0322, 3,    439.748, -123.9,  0.033304
"1713486", 22.87, 2,    13629.5, -123.9,    1.0322, 0, 0, 0, 0, 0, 0, 0, 0
"1714922", 22.87, 2,    13662.5, -123.7,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"25154439", 22.87, 2,    13633.1, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1709128", 22.87, 3,    13645.6,  115.8,    1.0334, 0, 0, 0, 0, 0, 0, 0, 0
"26400501", 22.87, 1,    439.151, -125.1,  0.033259, 2,    13611.1, -125.1,    1.0308, 3,    439.151, -125.1,  0.033259
"1708615", 22.87, 2,    13610.9, -125.1,    1.0308, 0, 0, 0, 0, 0, 0, 0, 0
"26403388", 22.87, 1,    441.848,  116.5,  0.033463, 2,    441.848,  116.5,  0.033463, 3,    13697.4,  116.5,    1.0374
"26401872", 22.87, 1,    13405.6,   -5.5,    1.0153, 2,    432.436,   -5.5,   0.03275, 3,    432.436,   -5.5,   0.03275
"25230306", 22.87, 3,    13659.1,  115.8,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"1709574", 22.87, 2,    13641.4, -125.1,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1586226", 22.87, 2,      13626, -125.1,     1.032, 0, 0, 0, 0, 0, 0, 0, 0
"1586105", 22.87, 2,    13616.2, -125.1,    1.0312, 0, 0, 0, 0, 0, 0, 0, 0
"1586132", 22.87, 2,    13616.2, -125.1,    1.0312, 0, 0, 0, 0, 0, 0, 0, 0
"1598884", 22.87, 1,    13676.8,   -1.9,    1.0358, 2,    13635.6, -122.3,    1.0327, 3,    13662.3,  118.0,    1.0347
"1587153", 22.87, 2,    13739.2, -124.1,    1.0405, 0, 0, 0, 0, 0, 0, 0, 0
"1714213", 22.87, 1,    440.812, -123.7,  0.033385, 2,    13662.6, -123.7,    1.0347, 3,    440.812, -123.7,  0.033385
"26915027", 22.87, 1,    439.984, -125.1,  0.033322, 2,      13637, -125.1,    1.0328, 3,    439.984, -125.1,  0.033322
"26403409", 22.87, 1,    13700.7,   -3.8,    1.0376, 2,    13739.3, -124.0,    1.0405, 3,    13703.1,  116.4,    1.0378
"1713343", 22.87, 3,      13703,  116.4,    1.0378, 0, 0, 0, 0, 0, 0, 0, 0
"26402843", 22.87, 1,    438.725,  115.3,  0.033227, 2,    438.725,  115.3,  0.033227, 3,    13600.5,  115.3,      1.03
"1587008", 22.87, 1,    13667.5,   -3.9,    1.0351, 0, 0, 0, 0, 0, 0, 0, 0
"26401860", 22.87, 1,    13394.8,   -5.6,    1.0144, 2,    432.088,   -5.6,  0.032724, 3,    432.088,   -5.6,  0.032724
"25995779", 22.87, 1,    438.774,  115.3,   0.03323, 2,    438.774,  115.3,   0.03323, 3,    13599.4,  115.3,    1.0299
"1729264", 22.87, 1,    13676.3,   -2.8,    1.0358, 2,    13653.3, -123.2,     1.034, 3,    13698.1,  117.1,    1.0374
"T5240B12_10000055", 22.87, 3,    13711.4,  116.2,    1.0384, 0, 0, 0, 0, 0, 0, 0, 0
"26401833", 22.87, 1,    440.566, -125.2,  0.033366, 2,      13655, -125.2,    1.0342, 3,    440.566, -125.2,  0.033366
"1709180", 22.87, 2,    13654.9, -125.2,    1.0341, 0, 0, 0, 0, 0, 0, 0, 0
"25096943", 22.87, 3,    13598.8,  115.3,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"1715940", 22.87, 1,    442.065,  116.9,   0.03348, 2,    442.065,  116.9,   0.03348, 3,    13704.1,  116.9,    1.0379
"1715609", 22.87, 1,    13680.3,   -3.5,    1.0361, 2,    13663.2, -123.8,    1.0348, 3,    13712.6,  116.4,    1.0385
"25570695", 22.87, 1,      13413,   -5.5,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0
"26402849", 22.87, 1,    438.586,  115.2,  0.033216, 2,    438.586,  115.2,  0.033216, 3,    13595.6,  115.2,    1.0297
"1586095", 22.87, 3,    13595.5,  115.2,    1.0297, 0, 0, 0, 0, 0, 0, 0, 0
"25805548", 22.87, 1,    13680.6,   -3.5,    1.0361, 2,    13663.3, -123.9,    1.0348, 3,    13713.1,  116.4,    1.0386
"1709799", 22.87, 1,    13680.8,   -3.5,    1.0361, 2,    13663.5, -123.9,    1.0348, 3,    13713.3,  116.4,    1.0386
"1586996", 22.87, 1,    13663.3,   -3.9,    1.0348, 2,    440.793,   -3.9,  0.033383, 3,    440.793,   -3.9,  0.033383
"26400169", 22.87, 1,    13518.1,   -5.1,    1.0238, 2,    13652.7, -125.1,     1.034, 3,    424.197,  -65.6,  0.032126
"26401855", 22.87, 1,    13418.3,   -5.5,    1.0162, 2,    432.847,   -5.5,  0.032782, 3,    432.847,   -5.5,  0.032782
"25248743", 22.87, 1,    13418.3,   -5.5,    1.0162, 2,    432.929,   -5.5,  0.032788, 3,    432.929,   -5.5,  0.032788
"1709004", 22.87, 2,    13658.2, -125.2,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"1586194", 22.87, 1,    438.994, -125.1,  0.033247, 2,    13606.3, -125.1,    1.0305, 3,    438.994, -125.1,  0.033247
"1587160", 22.87, 1,    13671.8,   -3.9,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"1710358", 22.87, 1,    13742.3,   -3.9,    1.0408, 2,      13732, -124.2,      1.04, 3,    13685.6,  116.0,    1.0365
"25840211", 22.87, 1,    13499.9,   -5.1,    1.0224, 2,    13653.1, -125.2,     1.034, 3,    424.188,  -65.7,  0.032126
"1586081", 22.87, 1,    439.317, -125.1,  0.033271, 2,    13616.3, -125.1,    1.0312, 3,    439.317, -125.1,  0.033271
"1708737", 22.87, 3,    13639.5,  115.7,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"1586033", 22.87, 1,    438.725,  115.3,  0.033227, 2,    438.725,  115.3,  0.033227, 3,    13600.5,  115.3,      1.03
"103015354", 22.87, 1,    442.216,  116.2,  0.033491, 2,    442.216,  116.2,  0.033491, 3,    13706.1,  116.2,     1.038
"T5240B12_10000008", 22.87, 1,    13710.6,   -5.3,    1.0384, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"25496447", 22.87, 1,      13412,   -5.5,    1.0158, 2,    432.687,   -5.5,  0.032769, 3,    432.687,   -5.5,  0.032769
"1713417", 22.87, 1,    440.218, -123.9,   0.03334, 2,    13644.2, -123.9,    1.0333, 3,    440.218, -123.9,   0.03334
"26325342", 22.87, 1,    439.717, -125.1,  0.033302, 2,    13628.7, -125.2,    1.0322, 3,    439.717, -125.1,  0.033302
"26682122", 22.87, 1,    439.698, -123.8,    0.0333, 2,    13628.1, -123.9,    1.0321, 3,    439.698, -123.8,    0.0333
"1715734", 22.87, 1,    440.784, -123.8,  0.033383, 2,    13662.6, -123.8,    1.0347, 3,    440.784, -123.8,  0.033383
"26126568", 22.87, 1,    438.596,  115.2,  0.033217, 2,    438.596,  115.2,  0.033217, 3,    13593.9,  115.2,    1.0295
"1713560", 22.87, 1,    439.601, -123.9,  0.033293, 2,    13625.1, -124.0,    1.0319, 3,    439.601, -123.9,  0.033293
"1709383", 22.87, 1,    440.258, -125.1,  0.033343, 2,    13645.4, -125.1,    1.0334, 3,    440.258, -125.1,  0.033343
"26376695", 22.87, 1,    440.406, -123.2,  0.033354, 2,    13652.6, -123.2,     1.034, 3,    440.406, -123.2,  0.033354
"103251689", 22.87, 1,    439.701, -125.0,  0.033301, 2,    13628.2, -125.0,    1.0321, 3,    439.701, -125.0,  0.033301
"1713495", 22.87, 1,    439.606, -123.9,  0.033293, 2,    13625.2, -124.0,    1.0319, 3,    439.606, -123.9,  0.033293
"103218191", 22.87, 1,    439.181, -125.1,  0.033261, 2,    13612.1, -125.1,    1.0309, 3,    439.181, -125.1,  0.033261
"26915030", 22.87, 1,    439.982, -125.1,  0.033322, 2,    13636.9, -125.1,    1.0328, 3,    439.982, -125.1,  0.033322
"26085028", 22.87, 1,    13676.7,   -2.9,    1.0358, 2,      13655, -123.3,    1.0342, 3,    13700.6,  117.0,    1.0376
"1586314", 22.87, 1,    13403.7,   -5.5,    1.0151, 2,    432.376,   -5.5,  0.032746, 3,    432.376,   -5.5,  0.032746
"103218089", 22.87, 1,    13589.2,   -4.9,    1.0292, 2,    438.442,   -4.8,  0.033205, 3,    438.442,   -4.8,  0.033205
"26767615", 22.87, 1,      13675,   -3.0,    1.0357, 2,    13655.1, -123.4,    1.0342, 3,    13701.8,  116.9,    1.0377
"26365187", 22.87, 1,    440.063,  115.7,  0.033328, 2,    440.063,  115.7,  0.033328, 3,    13639.4,  115.7,     1.033
"103655594", 22.87, 1,    438.684,  115.3,  0.033224, 2,    438.684,  115.3,  0.033224, 3,    13596.7,  115.3,    1.0297
"25431312", 22.87, 1,    13676.9,   -3.0,    1.0358, 2,      13654, -123.4,    1.0341, 3,    13700.9,  116.9,    1.0376
"1586448", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,    439.164,   -4.8,   0.03326, 3,    439.164,   -4.8,   0.03326
"26328209", 22.87, 1,    13667.5,   -3.9,    1.0351, 2,      13737, -124.1,    1.0404, 3,    13687.4,  116.4,    1.0366
"1715893", 22.87, 1,    13676.5,   -3.0,    1.0358, 2,    13656.9, -123.4,    1.0343, 3,    13704.2,  116.9,    1.0379
"103557761", 22.87, 1,    13675.6,   -2.8,    1.0357, 2,    13652.5, -123.2,     1.034, 3,    13696.4,  117.2,    1.0373
"25207810", 22.87, 1,    439.404, -125.1,  0.033278, 2,    13620.2, -125.1,    1.0315, 3,    439.404, -125.1,  0.033278
"1713563", 22.87, 1,    439.614, -123.9,  0.033294, 2,    13625.5, -124.0,    1.0319, 3,    439.614, -123.9,  0.033294
"25487268", 22.87, 1,    439.121, -125.1,  0.033257, 2,    13612.8, -125.1,     1.031, 3,    439.121, -125.1,  0.033257
"25019960", 22.87, 1,    13627.9,   -4.1,    1.0321, 2,     439.61,   -4.1,  0.033294, 3,    439.651,   -4.1,  0.033297
"26045883", 22.87, 1,    13673.3,   -3.0,    1.0355, 2,    13651.5, -123.3,    1.0339, 3,    13695.8,  117.0,    1.0372
"1586357", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,    439.115,   -4.8,  0.033256, 3,    439.115,   -4.8,  0.033256
"25580956", 22.87, 1,     441.69,  116.9,  0.033451, 2,     441.69,  116.9,  0.033451, 3,    13692.5,  116.9,     1.037
"1586744", 22.87, 1,    13627.9,   -4.1,    1.0321, 2,    439.657,   -4.1,  0.033297, 3,    439.657,   -4.1,  0.033297
"25948611", 22.87, 1,    440.189,  115.6,  0.033338, 2,    440.189,  115.6,  0.033338, 3,    13643.3,  115.6,    1.0333
"25948595", 22.87, 1,    440.171,  115.6,  0.033336, 2,    440.171,  115.6,  0.033336, 3,      13644,  115.6,    1.0333
"25487270", 22.87, 1,    439.201, -125.1,  0.033263, 2,    13612.7, -125.1,    1.0309, 3,    439.201, -125.1,  0.033263
"103362831", 22.87, 1,    438.473,  115.2,  0.033208, 2,    438.473,  115.2,  0.033208, 3,    13592.7,  115.2,    1.0294
"26894215", 22.87, 1,    439.717, -125.1,  0.033302, 2,    13628.7, -125.2,    1.0322, 3,    439.717, -125.1,  0.033302
"26682149", 22.87, 1,    439.651, -123.9,  0.033297, 2,    13627.9, -123.9,    1.0321, 3,    439.651, -123.9,  0.033297
"26530899", 22.87, 1,    13673.9,   -3.0,    1.0356, 2,    441.178,   -3.0,  0.033412, 3,    441.178,   -3.0,  0.033412
"25207811", 22.87, 1,    439.443, -125.1,  0.033281, 2,    13620.2, -125.1,    1.0315, 3,    439.443, -125.1,  0.033281
"103120751", 22.87, 1,    13411.9,   -5.5,    1.0157, 2,    432.724,   -5.5,  0.032772, 3,    432.724,   -5.5,  0.032772
"25180334", 22.87, 1,    13424.9,   -5.5,    1.0167, 2,     433.06,   -5.5,  0.032798, 3,     433.06,   -5.5,  0.032798
"26249371", 22.87, 1,    440.185,  115.6,  0.033337, 2,    440.185,  115.6,  0.033337, 3,    13643.2,  115.6,    1.0333
"103363738", 22.87, 1,    440.554, -125.1,  0.033365, 2,    13654.6, -125.2,    1.0341, 3,    440.554, -125.1,  0.033365
"25180335", 22.87, 1,    13424.8,   -5.5,    1.0167, 2,    433.057,   -5.5,  0.032797, 3,    433.057,   -5.5,  0.032797
"25929745", 22.87, 1,    440.033, -122.6,  0.033326, 2,    13640.8, -122.7,    1.0331, 3,    440.033, -122.6,  0.033326
"1587275", 22.87, 1,    443.256, -124.1,   0.03357, 2,    13739.4, -124.1,    1.0406, 3,    443.256, -124.1,   0.03357
"1586312", 22.87, 1,    13403.7,   -5.5,    1.0151, 2,    432.418,   -5.5,  0.032749, 3,    432.418,   -5.5,  0.032749
"25984424", 22.87, 1,    443.124, -124.0,   0.03356, 2,    13734.3, -124.0,    1.0402, 3,    443.124, -124.0,   0.03356
"1586129", 22.87, 1,    439.413, -125.1,  0.033279, 2,    13619.2, -125.1,    1.0314, 3,    439.413, -125.1,  0.033279
"25180336", 22.87, 1,    13424.8,   -5.5,    1.0167, 2,    433.138,   -5.4,  0.032804, 3,    433.138,   -5.4,  0.032804
"25929748", 22.87, 1,    440.025, -122.7,  0.033325, 2,    13640.8, -122.7,    1.0331, 3,    440.025, -122.7,  0.033325
"1586449", 22.87, 1,    13612.6,   -4.8,    1.0309, 2,    439.114,   -4.8,  0.033256, 3,    439.114,   -4.8,  0.033256
"1586938", 22.87, 1,    13660.5,   -3.9,    1.0346, 2,    440.744,   -3.9,   0.03338, 3,    440.744,   -3.9,   0.03338
"1715727", 22.87, 1,    439.584, -123.9,  0.033292, 2,    13625.8, -124.0,    1.0319, 3,    439.584, -123.9,  0.033292
"1715725", 22.87, 1,    439.579, -123.9,  0.033291, 2,    13625.7, -124.0,    1.0319, 3,    439.579, -123.9,  0.033291
"25984598", 22.87, 1,    13660.5,   -3.9,    1.0346, 2,    440.743,   -3.9,   0.03338, 3,    440.743,   -3.9,   0.03338
"26118016", 22.87, 1,      440.1,  115.6,  0.033331, 2,      440.1,  115.6,  0.033331, 3,    13643.2,  115.6,    1.0333
"1586175", 22.87, 1,    438.948, -125.1,  0.033244, 2,    13606.1, -125.1,    1.0305, 3,    438.948, -125.1,  0.033244
"25803300", 22.87, 1,    13680.3,   -3.5,    1.0361, 2,    13663.5, -123.8,    1.0348, 3,    13712.8,  116.4,    1.0385
"25948597", 22.87, 1,    440.162,  115.6,  0.033335, 2,    440.162,  115.6,  0.033335, 3,    13643.7,  115.6,    1.0333
"1586281", 22.87, 1,    13403.7,   -5.5,    1.0151, 2,    432.375,   -5.5,  0.032746, 3,    432.375,   -5.5,  0.032746
"1586291", 22.87, 1,    13403.6,   -5.5,    1.0151, 2,     432.42,   -5.5,  0.032749, 3,     432.42,   -5.5,  0.032749
"1586301", 22.87, 1,    13403.6,   -5.5,    1.0151, 2,    432.373,   -5.5,  0.032746, 3,    432.414,   -5.5,  0.032749
"1599234", 22.87, 1,     441.73,  116.9,  0.033454, 2,     441.73,  116.9,  0.033454, 3,    13693.7,  116.9,    1.0371
"1599212", 22.87, 1,    441.735,  116.9,  0.033455, 2,    441.735,  116.9,  0.033455, 3,    13693.9,  116.9,    1.0371
"1586283", 22.87, 1,    13403.9,   -5.5,    1.0151, 2,    432.382,   -5.5,  0.032746, 3,    432.382,   -5.5,  0.032746
"1586289", 22.87, 1,    13403.7,   -5.5,    1.0151, 2,    432.376,   -5.5,  0.032746, 3,    432.376,   -5.5,  0.032746
"1599228", 22.87, 1,    441.697,  116.9,  0.033452, 2,    441.697,  116.9,  0.033452, 3,    13692.7,  116.9,     1.037
"103574326", 22.87, 1,    439.687, -123.9,  0.033299, 2,    13627.7, -123.9,    1.0321, 3,    439.687, -123.9,  0.033299
"1599230", 22.87, 1,    441.812,  117.1,   0.03346, 2,    441.812,  117.1,   0.03346, 3,    13693.6,  116.9,    1.0371
"26025391", 22.87, 1,    438.987, -125.1,  0.033247, 2,    13606.1, -125.1,    1.0304, 3,    438.987, -125.1,  0.033247
"26682117", 22.87, 1,    439.617, -123.9,  0.033294, 2,    13628.2, -123.9,    1.0321, 3,    439.617, -123.9,  0.033294
"25969007", 22.87, 1,    13435.9,   -5.4,    1.0176, 2,    433.497,   -5.4,  0.032831, 3,    433.497,   -5.4,  0.032831
"26345403", 22.87, 1,    13413.9,   -5.5,    1.0159, 2,    432.788,   -5.5,  0.032777, 3,    432.788,   -5.5,  0.032777
"1715745", 22.87, 1,    439.529, -124.0,  0.033288, 2,    13625.5, -124.0,    1.0319, 3,    439.529, -124.0,  0.033288
"103060504", 22.87, 1,    13657.4,   -4.4,    1.0343, 2,    440.645,   -4.4,  0.033372, 3,    440.645,   -4.4,  0.033372
"1713554", 22.87, 1,    439.589, -123.9,  0.033292, 2,    13624.7, -124.0,    1.0319, 3,    439.589, -123.9,  0.033292
"1715742", 22.87, 1,    439.533, -124.0,  0.033288, 2,    13625.5, -124.0,    1.0319, 3,    439.575, -123.9,  0.033291
"103525988", 22.87, 1,    439.354, -125.0,  0.033274, 2,    13617.4, -125.1,    1.0313, 3,    439.354, -125.0,  0.033274
"25496444", 22.87, 1,    13412.2,   -5.5,    1.0158, 2,     432.65,   -5.5,  0.032767, 3,     432.65,   -5.5,  0.032767
"26447764", 22.87, 1,    439.456, -125.1,  0.033282, 2,    13620.6, -125.1,    1.0316, 3,    439.456, -125.1,  0.033282
"25460541", 22.87, 1,    13412.9,   -5.5,    1.0158, 2,    432.671,   -5.5,  0.032768, 3,    432.671,   -5.5,  0.032768
"25460542", 22.87, 1,    13412.6,   -5.5,    1.0158, 2,    432.662,   -5.5,  0.032768, 3,    432.662,   -5.5,  0.032768
"1586177", 22.87, 1,    438.951, -125.1,  0.033244, 2,    13606.2, -125.1,    1.0305, 3,    438.951, -125.1,  0.033244
"26096015", 22.87, 1,    439.065, -125.1,  0.033252, 2,    13608.4, -125.1,    1.0306, 3,    439.065, -125.1,  0.033252
"1586991", 22.87, 1,    13663.2,   -3.9,    1.0348, 2,    440.831,   -3.9,  0.033386, 3,    440.831,   -3.9,  0.033386
"1709195", 22.87, 1,    13434.9,   -5.4,    1.0175, 2,    433.381,   -5.4,  0.032822, 3,    433.381,   -5.4,  0.032822
"25161161", 22.87, 1,    441.778,  116.9,  0.033458, 2,    441.778,  116.9,  0.033458, 3,    13692.6,  116.9,     1.037
"1587273", 22.87, 1,    443.207, -124.1,  0.033566, 2,    13739.5, -124.1,    1.0406, 3,    443.207, -124.1,  0.033566
"1713557", 22.87, 1,    439.553, -123.9,  0.033289, 2,    13624.8, -124.0,    1.0319, 3,    439.553, -123.9,  0.033289
"1713558", 22.87, 1,     439.55, -123.9,  0.033289, 2,    13624.7, -124.0,    1.0319, 3,     439.55, -123.9,  0.033289
